clause_text,clause_type
Automatic Renewal. This Agreement shall be renewed automatically for succeeding terms of three (3) years each unless either party gives written notice to the other at least ninety (90) days prior to the expiration of any term of Executive’s or Company’s intention not to renew pursuant to Company’s bylaws.,auto_renewal
Automatic Renewal. Each Schedule will renew automatically at the end of the then-current Schedule Term for a Schedule Renewal Term unless terminated in accordance with this Agreement by either You or Company.,auto_renewal
"Automatic Renewal. Upon the expiration of the original term or any renewal term of employment, Employee’s employment shall be automatically renewed for a one (1) year period unless, at least sixty (60) days prior to the renewal date, either party gives the other party written notice of its intent not to continue the employment relationship. During any renewal term of employment, the terms, conditions and provisions set forth in this Agreement shall remain in effect unless modified in accordance with Section 8.",auto_renewal
"Automatic Renewal. This Agreement shall be automatically extended for one additional year, unless on or before November 30, 2007 (for the initial term), or thirteen (13) months before the expiration of any extended term, either Party provides to the other written notice of its desire not to automatically renew this Agreement.",auto_renewal
"Automatic Renewal. If a Holder of such Security has not delivered a Repayment Election for repayment of the Security on or prior to the 15th day following the Maturity Date, and the Company did not notify the Holder of its intention to repay the Security in the Notice of Maturity, then such maturing Security shall be extended automatically for an additional term equal to the original term, and shall be deemed to be renewed by the Holder and the Company as of the Maturity Date of such maturing Security. A maturing Security will continue to renew as described herein absent a Redemption Notice or Repurchase Request by the Holder or an indication by the Company that it will repay and not allow the Security to be renewed in the Notice of Maturity. Interest on the renewed Security shall accrue from the Issue Date thereof, which is the first day of such renewed term (i.e., the Maturity Date of the maturing Security). Such renewed Security will be deemed to have the identical terms and provisions of the maturing Security, including provisions relating to payment, except that the interest rate payable during the term of the renewed Security shall be the interest rate which is being offered by the Company on other Securities having the same term and to Persons holding the same principal amount of Securities as of the Issue Date of such renewal. If other Securities having the same term are not then being issued on the Issue Date of such renewal, the interest rate upon renewal will be the rate specified by the Company on or before the Maturity Date of such Security, or the then existing rate of the Security being renewed if no such rate is specified. If the maturing Security pays interest only on the Maturity Date, then, except as provided in subsection (d) above, all accrued interest thereon shall be added to the principal amount of the renewed Security upon renewal. Notwithstanding the foregoing or anything in Section 2.1(d) to the contrary, if a Repayment Election is given or is due at a time when the Company has determined that a post-effective amendment to the Registration Statement was required but not yet effective, the Company will provide notice to the Holder (including a copy of the post-effective amendment to the Prospectus), and the Holder will be entitled to rescind his or her Repayment Election, if made, or to make a Repayment Election, if not previously made, by delivering a written rescission of the earlier Repayment Election, or a Repayment Election, as the case may be,...",auto_renewal
"Automatic Renewal. This Agreement shall renew automatically, with respect to each series set forth in Schedule A, on the same terms, for a period of one year from the expiration of the waiver and/or expense commitment applicable to such series as set forth in Schedule A, unless prior to such an expiration, CMA and/or CMD provide notice to the appropriate Board of Trustees of a Company of any proposals to increase, decrease or eliminate the series’ fee waivers and/or expense commitment, or to change the time period covered or any other terms thereof, for a subsequent period. Any renewal of this Agreement with respect to a series does not preclude CMA or CMD from requesting that a Company’s Board of Trustees approve changes to the fee waivers and/or expense commitment, or to the time period covered or any other terms thereof, prior to a subsequent renewal.",auto_renewal
Automatic Renewal. This Agreement shall continue for successive periods of one year's duration on the same terms and conditions of employment or on such terms and conditions of employment as are agreed upon in writing between the parties unless the Employer has given at least 60 days written notice to the Employee that this Agreement is to terminate at the end of the initial period of one year or at the end of any successive period of one year.,auto_renewal
Automatic Renewal. THIS AGREEMENT LASTS FOR THE PERIOD STATED IN IT AND THEN WILL BE EXTENDED AUTOMATICALLY FOR SUCCESSIVE PERIODS EQUAL TO THE CURRENT TERM BUT NO LESS THAN 3 MONTHS (UNLESS LEGAL RENEWAL TERM LIMITS APPLY) UNTIL TERMINATED BY THE CLIENT OR BY THE PROVIDER PERSUANT TO SECTION 1.4. ALL PERIODS SHALL RUN TO THE LAST DAY OF THE MONTH IN WHICH THEY WOULD OTHERWISE EXPIRE. THE FEES ON ANY RENEWAL WILL BE AT THE THEN PREVAILING MARKET RATE. THIS CLAUSE DOES NOT APPLY TO MONTH TO MONTH AGREEMENTS.,auto_renewal
"Automatic Renewal. The Term of this Agreement and each renewal thereof shall automatically be renewed for successive periods of three (3) years each, unless either the Employee or the Employer shall give notice of his or its intention not to renew not less than six (6) months before the end of the then-current Term.",auto_renewal
"Automatic Renewal. This Agreement shall automatically renew and be extended from year to year upon the expiration of the Employment Term (as extended if extended) unless terminated by either party by written notice given to the other at least three months prior to its terminationn date. If any such notice shall be given, this Agreement shall terminate on the the next succeeding October 31.",auto_renewal
"Automatic Renewal. SO THAT WE CAN MANAGE YOUR SERVICES EFFECTIVELY AND TO ENSURE SEAMLESS CONTINUITY OF THOSE SERVICES, ALL AGREEMENTS WILL RENEW AUTOMATICALLY FOR SUCCESSIVE PERIODS EQUAL TO THE CURRENT TERM UNTIL BROUGHT TO AN END BY YOU OR US. ALL PERIODS SHALL RUN TO THE LAST DAY OF THE MONTH IN WHICH THEY WOULD OTHERWISE EXPIRE. THE FEES ON ANY RENEWAL WILL BE AT THE THEN PREVAILING MARKET RATE. IF YOU DO NOT WISH FOR AN AGREEMENT TO RENEW THEN YOU CAN CANCEL IT EASILY WITH EFFECT FROM THE END DATE STATED IN THE AGREEMENT, OR AT THE END OF ANY EXTENSION OR RENEWAL PERIOD, BY GIVING US PRIOR NOTICE. NOTICE MUST BE GIVEN THROUGH YOUR ONLINE ACCOUNT OR THROUGH THE APP. THE NOTICE PERIODS REQUIRED ARE AS FOLLOWS: Month-to-Month no less than 1 month’s notice from the 1st day of any calendar month 3 months no less than 2 months’ notice prior to the end of the term More than 3 months no less than 3 months’ notice prior to the end of the term",auto_renewal
"Automatic Renewal. The parties agree that at the expiry of the Initial Term or any subsequent renewed term, this Agreement shall be renewed for a further term of 12 months on the same terms and conditions as contained in this Agreement, unless written notice is given by one party to the other parties of its intention not to renew the Agreement at least 60 Working Days before the expiry of the Initial Term or any subsequent renewed term.",auto_renewal
Automatic Renewal. THIS AGREEMENT IS EFFECTIVE FROM THE DATE I SIGN UP AND PAY MY ANNUAL FEE AND CONTINUES FOR A PERIOD OF ONE YEAR. THIS AGREEMENT SHALL AUTOMATICALLY RENEW FOR SUCCESSIVE TERMS OF ONE YEAR UNLESS EITHER PARTY PROVIDES WRITTEN NOTICE TO THE OTHER OF ITS INTENT TO TERMINATE THE AGREEMENT. I HEREBY AUTHORIZE CM TO CHARGE MY DESIGNATED CREDIT CARD FOR THE AMOUNT OF THE ANNUAL FEE.,auto_renewal
"Automatic Renewal. Once the time deposit has expired without the BANK receiving instructions from the CUSTOMER, it shall be understood that the latter has agreed to its renewal, whereby THE BANK shall proceed to renew the deposit for the fixed time in the same terms of its constitution, But the interest rate applicable to the renovated fixed time deposit shall be the rate in force in THE BANK as of the date of such renewal.",auto_renewal
"Automatic Renewal. Commencing on June 30, 2015 and on each anniversary of that date thereafter, the Term shall be extended for an additional one year period.",auto_renewal
"Automatic Renewal. If the Parties fail to agree upon a mutually acceptable extension or renegotiation of the terms of this Agreement in accordance with this Section 7(a), then upon the Term Conclusion Date this Agreement shall continue in full force and effect and all terms and conditions contained herein shall continue to apply and be enforceable subject to the following exceptions:",auto_renewal
"Automatic Renewal. This Agreement shall renew automatically, on the same terms identified herein, for a period of one year from each anniversary date of this Agreement (August 1, 2005 was the original anniversary date of this Agreement before it was assumed by CMA and CMD during a series of service provider transitions) unless prior to such an anniversary, CMA and/or CMD provide notice to the appropriate Board of Trustees of a Company of any proposals to increase, decrease or eliminate fee waivers and/or limits on total operating expense ratios for one or more series for a subsequent year. Any renewal of this Agreement does not preclude CMA or CMD from requesting that a Company's Board of Trustees approve changes to the fee waivers and/or total operating expense ratio limits prior to a subsequent renewal.",auto_renewal
Automatic Renewal. This agreement shall be automatically renewed upon like terms for successive calendar year periods.,auto_renewal
"Automatic Renewal. Immediately upon the expiration of the initial term (and each subsequent term), the term of this Agreement shall be automatically extended for an additional one (1) year period, not to exceed four (4) renewal terms.",auto_renewal
"Automatic Renewal. Unless otherwise agreed upon in writing between Rogue Wave and Licensee, Maintenance and Support and Licensed Software licensed as a subscription under this License Agreement will automatically renew upon the expiration of the term specified in your existing order (the “Anniversary Date”) for a period of equal duration (the “Renewal Term”), and the Maintenance and Support fee and/or the Licensed Software subscription license fee for such Renewal Term will be invoiced at least 45 days prior to the upcoming Anniversary Date, unless either party provides written notice of its intent not to renew the Maintenance and Support at least 60 days prior to the Anniversary Date. Rogue Wave reserves the right to increase the Maintenance and Support fee and/or the Licensed Software subscription license fee for the Renewal Term in an amount not to exceed five percent (5%) over the fees charged in the prior, expiring term (which such increase will not take into account any transaction incentives included on a prior order).",auto_renewal
"Automatic Renewal. The Term shall automatically be extended on the second anniversary of the Commencement Date for an additional two years, and on each subsequent anniversary of the Commencement Date thereafter for an additional one year, unless in any such case either Executive or Company delivers, at least one hundred and eighty days before such anniversary of the Commencement Date, written notice to the other party of his or its intent not to renew or extend the Term.",auto_renewal
"Automatic Renewal. This Agreement renews automatically for a 1 year period at the expiration of the Initial Term, unless canceled in accordance with the termination provisions of this Agreement (""SUBSEQUENT TERM""). Each Subsequent Term renews automatically for a 1 year period upon its expiration, unless canceled in accordance with the termination provisions of this Agreement.",auto_renewal
"Automatic Renewal. Commencing on April 4 and on each anniversary of that date thereafter, the Term shall be extended for an additional one year period, subject to non-renewal provisions herein.",auto_renewal
"Automatic Renewal. A paid Subscription will continue for the length of your selected paid Plan (""Subscription Term"") and will automatically renew for additional like periods or any other length described in our offer, unless you cancel prior to that renewal, your Subscription is cancelled by us, or you select a different Plan. Your account will automatically be charged (or you will be billed, as applicable) at the rates in effect at the time of each renewal, plus fees and taxes. If you do not accept the change in pricing, you have the right to reject the change by unsubscribing prior to the change taking effect. Changes in pricing will take effect at the start of the next subscription period following the date of the price change. We may, at our option, process your renewal on a month-to- month basis instead of your chosen Subscription Term.",auto_renewal
"Automatic Renewal. Upon completion of the Initial Term, the Agreement shall continue from month to month until terminated or until the parties negotiate a new term.",auto_renewal
Automatic Renewal. [deleted],auto_renewal
Automatic Renewal. This Agreement shall be renewed automatically for succeeding terms of one (1) year each (“Renewal Terms”) unless either party gives notice to the other at least 30 days prior to the expiration of any term of said party’s intention not to renew this Agreement.,auto_renewal
"Automatic Renewal. In the event TENANT does not vacate the Premises in the manner and under the conditions hereinbefore provided, within ninety (90) days after the normal expiration of the term hereof, LANDLORD shall have the option to be exercised at any time thereafter, to notify TENANT that the lease herein has been renewed for an additional term of five (5) years from the date of the last normal expiration of the term hereof and, in such event, the parties agree that this Contract shall be held to have been renewed and to continue in full force and effect for such additional term of five (5) years upon the mere mailing of such notice by LANDLORD to TENANT. This provision shall in no way prejudice, affect or deny any right which LANDLORD may otherwise have because, or at the time, of any such termination of the term hereof, particularly whenever LANDLORD does not exercise such option; it being agreed and understood that such renewal shall be upon the same terms and conditions contained herein except that the rental rate to be charged shall be the rate then currently being charged by LANDLORD for similar building in the area, but in no event shall it be less than the rate herein stipulated.",auto_renewal
"Automatic Renewal. Contracted services shall automatically renew for successive terms equal in length to the original contracted term and at the original contracted rate, (the ""Renewal Term(s)"") (collectively, with the Initial Term, the “Term”), unless either LightEdge or Customer provides written notice of its intent not to renew at least sixty (60) days prior to the end of the Initial Term or any Renewal Term. If, for any reason, the Term for any Services shifts to a month-to-month basis, then the fees for these Services shall be billed on a monthly basis at the then-current monthly rates. Notwithstanding the foregoing, LightEdge and Customer shall have the right to terminate this Master Service Agreement and any of the Services provided through this Agreement, as provided herein. However, it is understood that, in the event of a partial cancellation or termination, the terms and conditions of this Agreement, including the Master Service Agreement, any applicable Service Agreement, and all applicable policies, terms and provisions, shall continue to govern the remainder of the parties’ relationship.",auto_renewal
